AffiliationId,NormalizedName,DisplayName,Rank
47099075,hydro quebec,Hydro-Québec,10019
53141925,kapteyn astronomical institute,Kapteyn Astronomical Institute,9532
53497360,bank of uganda,Bank of Uganda,15625
74859420,lakeland community college,Lakeland Community College,14934
75384278,klein associates,Klein Associates,12933
76308706,microchip technology,Microchip Technology,10847
77541275,central rice research institute,Central Rice Research Institute,12135
79946792,mugla university,Muğla University,10798
84401495,odessa national maritime academy,Odessa National Maritime Academy,14839
89178830,national kaohsiung university of applied sciences,National Kaohsiung University of Applied Sciences,10670
95858998,hungkuang university,Hungkuang University,11284
102507086,oregon national primate research center,Oregon National Primate Research Center,10658
103233364,steer davies gleave,Steer Davies Gleave,14847
105292261,ministry of health,Ministry of Health (Malaysia),12012
110017253,francois rabelais university,François Rabelais University,9235
126976195,rwe npower,RWE npower,13946
133567742,gojan school of business and technology,Gojan School of Business and Technology,16506
137805890,instituto superior de agronomia,Instituto Superior de Agronomia,10451
149766970,maharashtra university of health sciences,Maharashtra University of Health Sciences,14366
164466728,united nations economic commission for africa,United Nations Economic Commission for Africa,13140
166993812,international aids society,International AIDS Society,12062
168959743,university of america,University of America,13929
176953057,albertus magnus college,Albertus Magnus College,14615
177453986,marine science institute,Marine Science Institute,11743
183146814,rhode island school of design,Rhode Island School of Design,13421
197323543,university of mainz,University of Mainz,6935
197518295,institute for the study of labor,Institute for the Study of Labor,11865
198308326,national institute for social work,National Institute for Social Work,14786
205156485,rohde schwarz,Rohde & Schwarz,11330
245377948,elizabethtown community and technical college,Elizabethtown Community and Technical College,16798
269276261,hajvery university,Hajvery University,15554
288496929,narayana health,Narayana Health,12883
302974498,canadian auto workers,Canadian Auto Workers,16972
305407034,patuakhali science and technology university,Patuakhali Science and Technology University,12481
862801819,united states army space and missile defense command,United States Army Space and Missile Defense Command,17500
865725288,tutor com,Tutor.com,11638
894372087,olabisi onabanjo university,Olabisi Onabanjo University,11060
904495901,ruhr university bochum,Ruhr University Bochum,7300
1285933455,german national metrology institute,German National Metrology Institute,9531
1311179570,kansas corporation commission,Kansas Corporation Commission,17268
1312732213,the coca cola company,The Coca-Cola Company,10965
1318116459,national marrow donor program,National Marrow Donor Program,11333
1320684560,service employees international union,Service Employees International Union,15414
1328951515,oregon department of geology and mineral industries,Oregon Department of Geology and Mineral Industries,14074
1334415907,university medical center groningen,University Medical Center Groningen,8054
1338552037,architect of the capitol,Architect of the Capitol,16424
1342692935,ordnance survey,Ordnance Survey,13107
2799535320,catholic university of the maule,Catholic University of the Maule,16521
2799573708,west cumberland hospital,West Cumberland Hospital,13669
2799853480,schloss dagstuhl leibniz center for informatics,Schloss Dagstuhl – Leibniz Center for Informatics,18470
2799893378,nazareth hospital emms,Nazareth Hospital EMMS,14809
2799939188,historic england,Historic England,14114
2799953214,emschergenossenschaft,Emschergenossenschaft,13876
2799975047,pitt community college,Pitt Community College,16142
2800147912,nuclear energy agency,Nuclear Energy Agency,12163
2800310992,rutland regional medical center,Rutland Regional Medical Center,14567
2800498130,scottish natural heritage,Scottish Natural Heritage,12258
2800729945,american college of physician executives,American College of Physician Executives,15370
2801043750,bacharach institute for rehabilitation,Bacharach Institute for Rehabilitation,17043
2801047068,university health system,University Health System,9876
2801429410,codarts rotterdam,Codarts Rotterdam,17809
2801538329,deutsches schiffahrtsmuseum,Deutsches Schiffahrtsmuseum,15901
2801822491,istituto centrale per il catalogo unico delle biblioteche italiane e per le informazioni bibliografiche,Istituto Centrale per il Catalogo Unico Delle Biblioteche Italiane e per le Informazioni Bibliografiche,18087
2801910724,american indian science and engineering society,American Indian Science and Engineering Society,18656
2802091860,virginia department of agriculture and consumer services,Virginia Department of Agriculture and Consumer Services,15952
2802279008,biodiversity information standards,Biodiversity Information Standards,18187
2802459557,kowloon hospital,Kowloon Hospital,13016
2802521553,birmingham museum of art,Birmingham Museum of Art,19473
2802640282,central ohio technical college,Central Ohio Technical College,16637
2802833878,shetland islands council,Shetland Islands Council,17223
2803004286,taipei veterans general hospital,Taipei Veterans General Hospital,9001
2803050950,danish ministry of defence,Danish Ministry of Defence,18076
2856010038,life sciences research foundation,Life Sciences Research Foundation,16550
2889748465,lakes college,Lakes College,17953
2900628790,bridgevalley community and technical college,BridgeValley Community and Technical College,19437
3123035732,hamamatsu university school of medicine,Hamamatsu University School of Medicine,9217
3124489027,samara national research university,Samara National Research University,11038
5950314,university of west georgia,University of West Georgia,11054
11865174,national institute of aeronautics and space,National Institute of Aeronautics and Space,13038
13567498,orissa university of agriculture and technology,Orissa University of Agriculture and Technology,12657
14197495,mbda,MBDA,12573
16698461,vdo,VDO,11011
16767117,guru nanak khalsa college,Guru Nanak Khalsa College,14053
16839680,energy resources conservation board,Energy Resources Conservation Board,14309
19908199,national center for supercomputing applications,National Center for Supercomputing Applications,10268
19970341,university of sudbury,University of Sudbury,13964
24534823,california graduate institute,California Graduate Institute,15163
33213144,university of florida,University of Florida,6020
41910991,national universities commission,National Universities Commission,15733
42095658,central scientific instruments organisation,Central Scientific Instruments Organisation,12432
46063848,madras christian college,Madras Christian College,12290
49140892,assemblies of god theological seminary,Assemblies of God Theological Seminary,16172
56967629,santos,Santos,13251
57615478,mahle gmbh,Mahle GmbH,10823
59433898,brunel university london,Brunel University London,7717
60236909,st anthony s college shillong,"St. Anthony's College, Shillong",13690
62921916,universidade federal rural de pernambuco,Universidade Federal Rural de Pernambuco,9640
63591152,college of the mainland,College of the Mainland,16271
63885303,ruskin college,Ruskin College,14406
64445930,cincinnati state technical and community college,Cincinnati State Technical and Community College,15855
65446980,national chin yi university of technology,National Chin-Yi University of Technology,11180
70374766,university of aden,University of Aden,13466
