JournalId,Issn,NormalizedName,num_journal_publication,num_journal_author,num_journal_affiliation,journal_year_first_publish,journal_avg_hindex,journal_avg_first_author_hindex,journal_avg_last_author_hindex,journal_avg_middle_author_hindex,total_num_journal_reference,total_num_journal_cited,journal_paper_reference_num,journal_paper_cited_num,journal_journal_reference_num,journal_journal_cited_num,journal_num_author_referenced,journal_num_author_cited,journal_num_affiliation_referenced,journal_num_affiliation_cited,journal_num_journal_self_reference,journal_num_author_self_reference,journal_num_affiliation_self_reference,journal_num_journal_self_cited,journal_num_author_self_cited,journal_num_affiliation_self_cited
2736489735,1679-4508,einstein (sao paulo),1439,4420,4420,2003,6.743421909534732,4.692671394799055,7.72550382209868,4.022375171845801,23270,6604,22050,6402,3759,2302,103316,30836,3682,2353,125,393,361,128,217,190
143760654,0146-8030,fiber and integrated optics,1168,2614,2614,1977,5.72667886457335,4.540084388185654,4.727739726027397,4.074484234886821,14702,6188,12213,5707,648,574,26664,13590,1524,1452,124,478,354,134,367,250
189447527,2036-7996,journal of nucleic acids investigation,35,126,126,2010,17.87865491651206,8.451612903225806,28.914285714285715,14.841819291819293,1996,193,1736,181,439,122,8683,754,794,170,0,28,19,0,13,8
145784349,1056-7941,tesol journal,1058,886,886,1981,4.144331484904496,4.0894308943089435,1.7948960302457466,2.487136465324385,9197,6820,7400,5811,1084,802,9529,8292,1376,1378,145,155,145,153,145,112
2764704144,2317-4692,brazilian journal of geology,2028,2389,2389,1971,4.8099532284701,3.608815426997245,3.3698224852071004,4.1809168132945205,24403,14967,15175,7930,826,694,25870,16982,1656,1285,568,746,674,599,974,985
33907774,0040-7550,tijdschrift voor nederlandse taal en letterkunde,897,21,21,1932,3.7491103202846974,3.610294117647059,1.140468227424749,4.026315789473684,68,182,68,151,27,58,95,200,32,46,2,4,0,5,21,2
95074589,1475-7702,review of accounting and finance,446,769,769,1970,5.319728783902012,4.926605504587156,3.7847533632286994,4.940140845070423,15437,4418,10354,4019,791,819,11712,7557,1433,1534,61,164,109,96,98,69
56772845,1531-0485,journal for early modern cultural studies,514,311,311,2001,2.6394927536231885,2.6343283582089554,0.6575875486381323,2.0,9479,809,7666,730,605,181,8441,848,376,199,34,33,0,39,20,0
2764917268,0975-3907,dynamics of public administration,321,6,6,1996,2.590909090909091,2.642857142857143,0.12461059190031153,0.08333333333333333,46,29,46,29,20,17,78,68,29,34,0,0,0,0,2,0
169433491,1053-1858,journal of public administration research and theory,1304,1305,1305,1991,8.400384566578312,7.850129198966409,7.769938650306749,10.544028871391077,51257,81897,27797,40107,2254,3814,31099,53926,2132,3976,805,745,673,807,695,687
56597547,1973-9621,hot topics in cardiology,47,26,26,2006,32.842185592185594,23.54054054054054,30.574468085106382,20.495833333333334,1124,28,1099,28,236,24,6734,129,517,41,0,7,0,0,5,0
2736776791,0101-3335,letras de hoje,2487,268,268,1969,3.065149249354915,2.9902912621359223,0.9207880981101729,2.1159836065573767,1705,1915,1594,1415,337,211,2282,2061,362,263,20,34,26,32,92,115
2764821435,1226-8690,studies in phonetics phonology and morphology,336,198,198,2001,2.3160919540229883,1.9493670886075949,0.5982142857142857,0.5,1892,334,1239,285,169,52,1502,341,302,72,47,7,0,36,6,0
2499252330,2194-0827,journal of interaction science,168,114,114,2003,9.043853820598006,8.094017094017094,7.904761904761905,7.634249084249083,1628,998,1587,937,405,274,3296,2201,700,660,2,31,16,13,54,18
192905621,1573-4080,current enzyme inhibition,370,310,310,2005,9.025337476143928,7.404255319148936,9.016216216216216,5.743487993487992,3913,1593,3871,1522,1062,691,16429,6152,1445,1090,8,37,18,24,99,22
33843192,0093-0334,hastings center report,5497,1481,1481,1971,9.135624183823728,8.970463012240554,6.6237947971620885,6.377649520239297,13970,50039,11830,32901,2028,4449,28935,55365,2042,3833,552,537,161,600,749,348
18188872,1618-2642,analytical and bioanalytical chemistry,16368,47070,47070,1984,12.562511792620596,7.232188434332385,18.192265395894427,9.256050023193618,529943,407015,349759,278442,8594,8174,827686,706049,9310,9307,7663,11647,10947,7388,10883,10364
159051371,0886-022X,renal failure,4411,16967,16967,1977,6.699350885425756,4.865502450980392,8.442303332577646,4.498755845193734,114544,48344,84205,40482,4615,4881,277563,159799,4611,4726,1184,1809,1659,1200,1284,1184
2737454842,1547-5840,issues in informing science and information technology,668,871,871,2004,4.058326556429025,3.754880694143167,2.8488023952095807,2.732811663991439,9682,5303,8372,5008,1500,1061,14610,10154,1590,1753,86,217,120,89,173,83
142952003,0022-3077,journal of neurophysiology,21557,27055,27055,1927,12.096646254194376,5.941682865870591,17.219232731827248,9.765544882913774,819337,1467752,263390,501753,4973,9014,375695,701850,5315,8366,14219,14244,13306,15963,16499,15060
206834481,1062-7391,journal of mining science,3000,3391,3391,1991,2.937330750581297,3.191989828353465,1.2103333333333333,1.5737219933845097,14053,10312,9278,6108,1249,784,18931,14417,1483,1067,1507,1086,1170,1505,981,1146
125122479,0021-8855,journal of applied behavior analysis,3718,4437,4437,1968,7.922043347087269,5.909717186366932,6.658687466379774,7.0093263772420995,50729,191892,19806,57454,1792,4270,34952,91216,1928,4071,2696,1828,1726,2956,2253,2291
127220685,1422-6405,cells tissues organs,8320,5815,5815,1945,6.3923403378455035,4.983222447208562,4.041586538461538,3.9124519962343647,63977,119424,53006,98008,3562,6160,157390,266441,3424,5652,491,1135,982,614,1998,1496
88061139,0020-7179,international journal of control,10442,12025,12025,1965,7.975990726414914,5.266575901974132,7.548841218157441,10.467173919696416,155139,228806,74692,146912,2338,3182,79941,160052,3696,4995,5831,5187,4756,4901,5064,4406
57062392,0951-192X,international journal of computer integrated manufacturing,2155,4397,4397,1987,6.985252071215798,5.116354234001292,6.626450116009281,5.897181171319104,49922,31928,36378,23189,2655,1795,63600,44269,3728,3266,1018,1092,991,1219,997,828
91713211,1007-1202,wuhan university journal of natural sciences,3182,7546,7546,1996,2.9905268789952393,2.1971223021582733,1.2646134506599622,1.1471942916166027,33010,6274,28914,6027,3873,1574,71931,17842,3500,2137,210,385,804,209,224,456
2764794650,1738-2122,journal of international logistics and trade,301,423,423,2003,4.6082427536231885,3.8835616438356166,2.5980066445182723,2.9444444444444446,4699,750,3947,562,893,144,6768,1053,1294,286,140,59,6,99,40,5
104292366,0921-2973,landscape ecology,3206,8438,8438,1987,12.916250783469968,8.069122807017544,16.468184653774173,13.07770135252865,158179,145381,83231,82918,3418,3416,146212,168166,4779,5563,2417,2641,2548,2055,2344,2301
91956071,0882-4096,communication research reports,1245,1818,1818,1985,7.054138372837924,6.2405462184873945,5.709236947791164,5.4053997061619565,26672,17277,17149,12023,1853,2083,24840,20255,1897,2503,440,684,488,406,561,406
2764673505,2250-3390,auto tech review,682,292,292,2010,1.8533487297921478,1.5355329949238579,1.0571847507331378,2.3956521739130436,465,329,336,316,77,129,1018,1056,152,251,3,40,29,3,9,10
27114296,0163-0563,numerical functional analysis and optimization,2393,3116,3116,1979,6.707658604977217,6.223536369012419,4.987045549519432,7.621582031250001,38920,23563,24493,19124,1158,1207,23494,19835,2225,2458,806,1421,1121,677,1169,923
204374153,0031-8205,philosophy and phenomenological research,6265,1080,1080,1940,5.607761171383052,5.7102339181286546,3.291141260973663,2.2174338697804403,25452,82629,16065,61609,1009,5263,11442,56537,1040,3488,614,686,464,614,824,506
107313304,1467-8802,conflict security & development,572,555,555,2001,5.772510822510822,5.702185792349726,3.687062937062937,4.475609756097561,13734,5478,10537,4161,1315,758,11231,5067,1145,950,170,208,103,199,145,73
119001223,0253-6269,archives of pharmacal research,5310,15002,15002,1978,6.684148231381693,4.280866614460976,9.093596986817326,4.394760183591818,156122,91702,126211,77592,5482,5320,429997,285897,6002,6142,1774,3138,3067,1768,2575,2700
19496192,0142-6540,oxford art journal,1145,116,116,1978,3.0777404921700224,2.993265993265993,0.8235807860262009,0.3333333333333333,348,2118,340,1900,81,553,406,2075,23,443,6,1,0,6,18,0
69617268,1877-8860,scandinavian journal of pain,1282,2492,2492,2009,20.1973525308655,13.682375117813384,25.086583463338535,15.559868807497272,31827,6115,22879,5064,2783,1331,67200,19038,3376,1951,497,694,713,446,365,371
2764925558,0950-4222,industry and higher education,1651,1724,1724,1987,5.436324303987961,4.791937581274382,2.7922471229557844,4.270771985674492,19816,7257,13926,5646,2242,1114,20878,10303,2235,1757,415,381,169,506,312,85
2764816348,2519-2477,scientific bulletin of unfu,1787,573,573,1970,2.1001675041876045,1.6893939393939394,0.11863458310016788,0.23790251057443035,1645,431,1563,335,610,50,4700,976,830,56,81,26,4,116,29,2
156806727,0272-8397,polymer composites,7064,18644,18644,1980,8.434460417460578,4.891953585695264,10.289212910532276,6.792162011300768,190260,105578,110455,68347,3335,2465,223991,152283,5533,4799,3633,4396,4134,3575,3618,3370
40391745,0160-564X,artificial organs,6534,18981,18981,1977,9.247972460080444,7.133783024170882,11.785889194980104,6.667206198513271,109366,93692,71987,58506,4531,5362,227082,179778,4437,5001,3075,3763,3233,4120,3231,2878
61418348,1392-3730,journal of civil engineering and management,1884,2483,2483,1995,6.167441829754642,5.043179587831207,3.8545647558386413,5.631112302433928,32013,17664,24703,12696,2515,1431,43990,26499,3152,2375,672,707,745,704,689,742
5885750,1562-7020,african zoology,1451,1965,1965,1965,8.068641237604004,5.139377537212449,6.015851137146796,6.590236507678369,24377,14004,19669,11245,1772,1268,38033,24988,2470,2279,326,561,538,351,519,531
134177497,1063-6706,ieee transactions on fuzzy systems,3673,5102,5102,1993,17.482130794197055,10.948406676783005,20.360468282058264,19.008208075449456,107259,230462,48785,106994,2642,3545,69604,157782,4005,5446,2744,2623,2492,2325,2548,2514
143927757,1466-4208,current issues in language planning,555,563,563,2000,5.10151171579743,4.793764988009593,4.059459459459459,4.5724043715847,13671,7159,9306,4440,1285,682,9982,5421,1104,1075,282,256,228,274,209,195
8124760,1833-3672,journal of management & organization,1280,2034,2034,1995,6.538864200758072,6.1655629139072845,5.21328125,6.839660159074475,59125,12226,40097,10506,3238,1878,49324,20687,3399,2533,373,492,366,487,375,278
967438173,0213-1315,revista internacional de metodos numericos para calculo y diseno en ingenieria,1065,1302,1302,1985,5.343358053603953,3.1443514644351462,3.419718309859155,3.6414195496979676,8994,1382,7481,1159,1059,308,13108,2690,1408,406,96,258,156,108,213,98
182931825,1013-9087,annals of dermatology,2940,4107,4107,1989,6.529922314425509,3.7579881656804734,8.324149659863945,4.623641173779075,29764,14606,25100,13114,2641,2396,85826,50342,2979,2848,573,417,453,527,249,268
156773718,0036-6803,school science and mathematics,11652,3380,3380,1901,3.177953647812803,2.987465181058496,0.7763474081702711,3.2543353234691823,26654,37825,18831,25765,1534,2560,23711,40389,1728,3004,1036,757,698,1259,661,667
115783906,1352-7258,international journal of heritage studies,1304,1363,1363,1994,5.188158124128313,4.954945054945055,3.7177914110429446,5.227508503401361,24565,14557,17195,8889,2379,1497,20217,13576,1642,1820,581,488,346,571,375,292
82098733,0021-8901,journal of applied ecology,16876,17294,17294,1964,8.693437518856967,6.295480386583286,6.300426641384214,4.673410466849188,210959,445360,125105,283828,3788,6763,211800,509386,5155,8148,4348,4222,3338,3933,4989,4862
88096583,1479-0505,biofilms,240,431,431,1998,17.976193403248196,8.964912280701755,22.658333333333335,12.99760461488402,4815,2032,4369,1893,957,609,14446,6720,1507,1088,12,80,81,17,72,70
2898117752,2405-4739,russian journal of economics,147,203,203,2014,5.4219576719576725,5.747747747747748,3.8095238095238093,5.28125,2986,813,2764,697,633,225,4762,1528,1048,414,28,62,43,37,32,32
204585504,1055-7148,international journal of network management,1114,1875,1875,1991,6.881985795193889,4.850260416666667,6.68850987432675,6.7730626833809575,15042,7640,12841,7081,993,767,27883,15703,2132,2112,132,421,379,168,273,247
196832940,1639-4488,geostandards and geoanalytical research,1273,2902,2902,1977,10.86878422239256,8.484607745779543,11.380989787902593,10.114839208689242,33083,44491,17600,26235,976,1137,35586,55247,2168,2786,999,830,752,975,782,741
11925254,0018-0831,herpetologica,2025,2794,2794,1936,8.182687358923554,6.554376657824934,6.1634567901234565,5.829445342947314,41429,36918,24938,25250,1339,1345,34863,39917,2259,2882,771,916,649,714,911,635
91321807,0925-4757,reinardus,33,2,2,1994,2.6666666666666665,2.6666666666666665,0.5757575757575758,0.0,25,13,25,11,10,5,25,9,1,6,1,1,0,2,2,2
8265502,0006-341X,biometrics,9113,9176,9176,1945,12.186585811455858,8.548204464574571,10.938659058487875,13.929370105898963,117964,673463,53116,500676,3329,17228,106022,1163887,3736,13029,5168,3962,3160,4051,3966,2970
18835586,0193-841X,evaluation review,1410,2500,2500,1977,7.166754068716096,7.043843283582089,5.792198581560283,6.8046932234432225,27093,36983,19910,30887,2211,4754,32839,64224,1847,3925,598,710,606,542,669,614
2764780011,2277-8969,journal of postgraduate medicine education and research,450,954,954,2012,9.553178982225226,10.679442508710801,5.666666666666667,6.089050453514742,6521,313,6386,307,1929,183,29331,1359,2124,256,7,73,4,7,29,1
80252431,0307-6938,clinical and experimental dermatology,10594,24653,24653,1968,8.487956574522975,5.043395144331868,7.5641872758165,4.707178562888682,95421,117610,74825,85815,4105,6050,217701,240624,4177,5369,2268,1861,1922,2004,1518,1576
2764902975,2320-1118,international journal of medical and dental sciences,339,957,957,2012,2.8247844827586204,2.523489932885906,1.3982300884955752,1.370158102766798,4355,230,4262,229,1498,103,16627,922,1397,132,3,10,6,3,46,3
91511648,0010-8367,cooperation and conflict,1293,774,774,1965,4.769120928157073,4.8856749311294765,2.6612529002320184,5.193089430894308,24195,12244,16616,8920,1387,1181,14422,9241,1134,1331,366,378,101,381,330,106
2764387952,1814-2052,psychological science and education,911,732,732,2004,2.811337868480726,2.8360655737704916,0.30735455543358947,0.4831604150039904,2575,859,2374,601,736,92,5566,1377,963,151,90,36,105,102,37,122
953495189,0006-2014,biblische zeitschrift,2811,1,1,1929,2.77639902676399,2.760294117647059,0.6794734969761651,0.27104377104377103,1,767,1,692,1,69,2,704,1,135,0,0,0,0,6,0
2764844127,1976-9229,journal of east asia and international law,287,6,6,2008,3.372685185185185,3.721311475409836,0.5470383275261324,0.37936507936507935,11,173,11,155,8,76,17,263,5,109,0,0,0,0,4,2
53559421,1354-0602,teachers and teaching,984,1654,1654,1995,7.558390274908631,6.8132387706855795,6.998983739837398,6.693438256658596,32009,28808,20439,20841,1943,1941,25379,31017,1830,2552,449,584,499,430,474,452
161618848,0098-2601,eighteenth century life,683,437,437,1977,3.1778169014084505,3.204946996466431,1.308931185944363,0.0,9200,1809,7164,1546,506,297,7687,1537,289,301,50,71,11,54,25,6
2913881216,1225-9012,journal of korean academy of fundamentals of nursing,1019,779,779,1994,4.124049321654462,3.5708661417322833,1.3866535819430814,1.4289183185235814,7233,3634,6356,2787,1509,314,22352,6581,1914,390,143,49,9,205,53,2
2764970905,1738-6055,laboratory animal research,1384,2334,2334,1985,5.498956413867642,3.660994764397906,5.703757225433526,3.100074710676114,15437,4160,13486,3576,2524,1192,61431,17835,2703,1756,441,279,266,281,242,192
170002121,1087-3244,american journal of health behavior,1764,1864,1864,1996,12.151226403954482,9.099403578528827,14.578231292517007,10.209258541621182,15189,36655,12671,32332,1638,4225,31887,85947,2035,4482,152,367,322,197,897,806
107525555,0022-5045,journal of the history of medicine and allied sciences,3034,382,382,1946,5.313832455480311,5.2449922958397535,2.2439024390243905,5.928571428571429,12726,11573,10937,9392,1376,2657,14961,17270,835,2115,113,112,59,144,133,96
148909191,0923-0645,marketing letters,1062,2331,2331,1989,9.332446494729101,7.516471838469713,10.080979284369114,9.579671573274702,29260,42777,18776,34776,1503,3399,21443,54377,1845,4074,462,671,625,460,602,574
23307186,1942-2539,international studies in catholic education,253,223,223,2009,5.24812030075188,5.188976377952756,2.6047430830039526,3.0,2567,736,2024,379,450,84,2506,495,399,147,93,55,47,94,31,30
2764665883,1052-7001,journal of housing research,447,317,317,1993,7.3600587371512445,6.5260663507109005,3.6420581655480984,4.516196013289036,4206,2286,3084,1997,455,473,3951,3278,765,829,60,112,97,57,86,71
2764637815,1750-1679,journal of care services management,223,202,202,2006,6.297351421188631,6.397435897435898,2.1345291479820627,5.205643738977073,1387,477,1284,435,393,157,3202,1223,462,268,19,46,24,20,40,20
156484943,0894-9875,foundations of physics letters,903,929,929,1988,6.705584410587873,6.370588235294117,5.213732004429679,4.614325467813839,12420,7528,7602,5891,476,618,11789,6059,903,1173,308,465,382,271,405,331
2764456650,0019-5502,indian journal of plant physiology,1670,1634,1634,1960,5.3162455458373845,4.164658634538153,2.510179640718563,2.4826495408526665,17128,6384,14384,5468,1575,946,43829,17764,2306,1521,111,246,211,157,271,161
27191780,1755-0386,international journal of advanced intelligence paradigms,609,532,532,2008,5.975598705501617,4.444987775061125,5.390804597701149,5.344031531531532,4970,1169,4731,1072,961,314,10224,2656,1567,737,19,114,95,26,120,104
